,Bacteria,Drug,MIC_drug,kingdom,phylum,class,order,family,genus,species,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,Drug_class,MaxAbsEStateIndex,MolWt,BCUT2D_MWHI,BCUT2D_MRHI,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,RingCount,MolLogP,fr_Al_OH,fr_Ar_N,fr_NH0,fr_allylic_oxid,fr_bicyclic,fr_ether
1392,Candida albicans,Fluconazole,1024.0,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,f,48.0,84.0,120,37,2,mouth,Benzene and substituted derivatives,14.112474962207104,306.276,19.14546234435535,5.2466599118159705,150450.59490780073,42.54477279213365,0.0,0.0,0.0,0.0,28.11239300753443,10.197363616602075,0.0,6.06636706846161,6.06636706846161,11.629818560158606,13.08951281182515,0.0,0.0,0.0,60.70627467823178,0.0,8.78083009534964,0.0,11.63444168209179,0.0,0.0,0.0,0.0,12.13273413692322,40.739253237810146,0.0,0.0,0.0,29.947713687326782,0.0,18.772242378432857,-1.7509027777777775,-1.5621830645838575,3.0213936130007557,5.398096917779457,-0.14799130763416501,0.0,0.0,0.0,3.0,0.0,3.0,0.7357999999999993,1.0,6.0,6.0,0.0,0.0,0.0
1393,Malassezia furfur,Fluconazole,4.0,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,f,24.0,180.0,336,37,2,skin,Benzene and substituted derivatives,14.112474962207104,306.276,19.14546234435535,5.2466599118159705,150450.59490780073,42.54477279213365,0.0,0.0,0.0,0.0,28.11239300753443,10.197363616602075,0.0,6.06636706846161,6.06636706846161,11.629818560158606,13.08951281182515,0.0,0.0,0.0,60.70627467823178,0.0,8.78083009534964,0.0,11.63444168209179,0.0,0.0,0.0,0.0,12.13273413692322,40.739253237810146,0.0,0.0,0.0,29.947713687326782,0.0,18.772242378432857,-1.7509027777777775,-1.5621830645838575,3.0213936130007557,5.398096917779457,-0.14799130763416501,0.0,0.0,0.0,3.0,0.0,3.0,0.7357999999999993,1.0,6.0,6.0,0.0,0.0,0.0
1394,Candida albicans,Ketoconazole,1024.0,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,f,48.0,84.0,120,37,2,mouth,Diazinanes,11.55334279947623,531.4399999999999,35.49683712008254,6.346684460093655,217868883.41727722,18.460360185545127,0.0,11.694290881922102,0.0,0.0,4.9839785209472085,0.0,0.0,29.268246848926644,36.39820241076966,61.76992104668895,24.50159175893136,34.7964457845001,0.0,44.29269928352661,76.79429481640162,5.749511833283905,5.687386274683562,23.20187978046503,0.0,10.045266627482652,0.0,0.0,35.36723845411806,37.61592373161777,0.0,31.580634982991462,45.99568829256296,37.41246864186518,20.604900125414357,12.655940089837516,1.0208319602453872,1.8210378081523433,-0.2012216586760156,13.29190626572164,4.97870032850494,5.803118038230981,0.0,2.0,2.0,3.0,2.0,5.0,4.205800000000003,0.0,2.0,4.0,0.0,0.0,3.0
1395,Malassezia furfur,Ketoconazole,1024.0,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,f,24.0,180.0,336,37,2,skin,Diazinanes,11.55334279947623,531.4399999999999,35.49683712008254,6.346684460093655,217868883.41727722,18.460360185545127,0.0,11.694290881922102,0.0,0.0,4.9839785209472085,0.0,0.0,29.268246848926644,36.39820241076966,61.76992104668895,24.50159175893136,34.7964457845001,0.0,44.29269928352661,76.79429481640162,5.749511833283905,5.687386274683562,23.20187978046503,0.0,10.045266627482652,0.0,0.0,35.36723845411806,37.61592373161777,0.0,31.580634982991462,45.99568829256296,37.41246864186518,20.604900125414357,12.655940089837516,1.0208319602453872,1.8210378081523433,-0.2012216586760156,13.29190626572164,4.97870032850494,5.803118038230981,0.0,2.0,2.0,3.0,2.0,5.0,4.205800000000003,0.0,2.0,4.0,0.0,0.0,3.0
1396,Candida albicans,Amphotericin B,0.5,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,f,48.0,84.0,120,37,2,mouth,Organooxygen compounds,12.61321937594203,924.0910000000002,16.70563964636568,5.714544581852087,26476904546009.152,18.125838821658,12.07713788190581,0.0,0.0,11.938610575903699,0.0,0.0,0.0,98.91175589505558,33.10993926815928,37.51909858402682,79.6062927173053,11.938610575903699,23.487385615646367,0.0,85.06428149567434,0.0,0.0,0.0,17.75371813848418,0.0,0.0,0.0,0.0,0.0,12.999757306524504,80.68369557455394,19.075777413358384,24.681119292362382,23.142681711112395,0.0,118.12092220298138,6.01685021230681,-6.828012827230114,-1.1481615656968052,3.458918148434713,6.742208245563854,0.0,3.0,3.0,0.0,2.0,3.0,0.7117000000000053,10.0,0.0,0.0,12.0,2.0,4.0
1397,Malassezia furfur,Amphotericin B,1024.0,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,f,24.0,180.0,336,37,2,skin,Organooxygen compounds,12.61321937594203,924.0910000000002,16.70563964636568,5.714544581852087,26476904546009.152,18.125838821658,12.07713788190581,0.0,0.0,11.938610575903699,0.0,0.0,0.0,98.91175589505558,33.10993926815928,37.51909858402682,79.6062927173053,11.938610575903699,23.487385615646367,0.0,85.06428149567434,0.0,0.0,0.0,17.75371813848418,0.0,0.0,0.0,0.0,0.0,12.999757306524504,80.68369557455394,19.075777413358384,24.681119292362382,23.142681711112395,0.0,118.12092220298138,6.01685021230681,-6.828012827230114,-1.1481615656968052,3.458918148434713,6.742208245563854,0.0,3.0,3.0,0.0,2.0,3.0,0.7117000000000053,10.0,0.0,0.0,12.0,2.0,4.0
1398,Candida albicans,Fluconazole,1024.0,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,f,48.0,84.0,120,37,2,mouth,Benzene and substituted derivatives,14.112474962207104,306.276,19.14546234435535,5.2466599118159705,150450.59490780073,42.54477279213365,0.0,0.0,0.0,0.0,28.11239300753443,10.197363616602075,0.0,6.06636706846161,6.06636706846161,11.629818560158606,13.08951281182515,0.0,0.0,0.0,60.70627467823178,0.0,8.78083009534964,0.0,11.63444168209179,0.0,0.0,0.0,0.0,12.13273413692322,40.739253237810146,0.0,0.0,0.0,29.947713687326782,0.0,18.772242378432857,-1.7509027777777775,-1.5621830645838575,3.0213936130007557,5.398096917779457,-0.14799130763416501,0.0,0.0,0.0,3.0,0.0,3.0,0.7357999999999993,1.0,6.0,6.0,0.0,0.0,0.0
1399,Malassezia furfur,Fluconazole,96.0,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,f,24.0,180.0,336,37,2,skin,Benzene and substituted derivatives,14.112474962207104,306.276,19.14546234435535,5.2466599118159705,150450.59490780073,42.54477279213365,0.0,0.0,0.0,0.0,28.11239300753443,10.197363616602075,0.0,6.06636706846161,6.06636706846161,11.629818560158606,13.08951281182515,0.0,0.0,0.0,60.70627467823178,0.0,8.78083009534964,0.0,11.63444168209179,0.0,0.0,0.0,0.0,12.13273413692322,40.739253237810146,0.0,0.0,0.0,29.947713687326782,0.0,18.772242378432857,-1.7509027777777775,-1.5621830645838575,3.0213936130007557,5.398096917779457,-0.14799130763416501,0.0,0.0,0.0,3.0,0.0,3.0,0.7357999999999993,1.0,6.0,6.0,0.0,0.0,0.0
1400,Candida albicans,Ketoconazole,1024.0,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,f,48.0,84.0,120,37,2,mouth,Diazinanes,11.55334279947623,531.4399999999999,35.49683712008254,6.346684460093655,217868883.41727722,18.460360185545127,0.0,11.694290881922102,0.0,0.0,4.9839785209472085,0.0,0.0,29.268246848926644,36.39820241076966,61.76992104668895,24.50159175893136,34.7964457845001,0.0,44.29269928352661,76.79429481640162,5.749511833283905,5.687386274683562,23.20187978046503,0.0,10.045266627482652,0.0,0.0,35.36723845411806,37.61592373161777,0.0,31.580634982991462,45.99568829256296,37.41246864186518,20.604900125414357,12.655940089837516,1.0208319602453872,1.8210378081523433,-0.2012216586760156,13.29190626572164,4.97870032850494,5.803118038230981,0.0,2.0,2.0,3.0,2.0,5.0,4.205800000000003,0.0,2.0,4.0,0.0,0.0,3.0
1401,Malassezia furfur,Ketoconazole,1024.0,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia furfur,f,24.0,180.0,336,37,2,skin,Diazinanes,11.55334279947623,531.4399999999999,35.49683712008254,6.346684460093655,217868883.41727722,18.460360185545127,0.0,11.694290881922102,0.0,0.0,4.9839785209472085,0.0,0.0,29.268246848926644,36.39820241076966,61.76992104668895,24.50159175893136,34.7964457845001,0.0,44.29269928352661,76.79429481640162,5.749511833283905,5.687386274683562,23.20187978046503,0.0,10.045266627482652,0.0,0.0,35.36723845411806,37.61592373161777,0.0,31.580634982991462,45.99568829256296,37.41246864186518,20.604900125414357,12.655940089837516,1.0208319602453872,1.8210378081523433,-0.2012216586760156,13.29190626572164,4.97870032850494,5.803118038230981,0.0,2.0,2.0,3.0,2.0,5.0,4.205800000000003,0.0,2.0,4.0,0.0,0.0,3.0
1402,Pseudomonas aeruginosa,Tobramycin,1.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1403,Pseudomonas aeruginosa,Tobramycin,4.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1404,Pseudomonas aeruginosa,Tobramycin,2.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1405,Burkholderia cepacia,Tobramycin,256.0,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1406,Burkholderia cepacia,Tobramycin,256.0,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1407,Burkholderia cepacia,Tobramycin,256.0,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1408,Stenotrophomonas maltophilia,Tobramycin,256.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1409,Stenotrophomonas maltophilia,Tobramycin,256.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1410,Stenotrophomonas maltophilia,Tobramycin,256.0,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1414,Pseudomonas aeruginosa,Tobramycin,2.125,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1415,Pseudomonas aeruginosa,Tobramycin,2.125,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1416,Pseudomonas aeruginosa,Tobramycin,4.25,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa group,n,24.0,48.0,72,37,2,soil,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1417,Burkholderia cepacia,Tobramycin,4.25,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1418,Burkholderia cepacia,Tobramycin,4.25,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1419,Burkholderia cepacia,Tobramycin,2.125,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex,n,24.0,36.0,48,35,2,food,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1420,Stenotrophomonas maltophilia,Tobramycin,4.25,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1421,Stenotrophomonas maltophilia,Tobramycin,4.25,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
1422,Stenotrophomonas maltophilia,Tobramycin,4.25,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas maltophilia,n,12.0,18.0,24,37,1,water,Organooxygen compounds,10.97178555681532,467.5200000000002,16.71891654688104,5.006772200983839,8788058.807249958,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,18.628438064208495,30.898496398305447,0.0,28.668337385810926,13.151638370425493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,22.716317116442028,0.0,50.70976490930665,29.769953315137094,0.0,-3.2666256849237083,-10.76380159742742,-0.4989413918679795,0.0,2.0,3.0,0.0,3.0,3.0,-6.295800000000006,5.0,0.0,0.0,0.0,0.0,4.0
